URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://mos.esante.gouv.fr/NOS/JDV_J110-StatutVisibiliteDocument-CISIS/FHIR/JDV-J110-StatutVisibiliteDocument-CISIS,20200424120000,active,"1.2.250.1.213.1.1.5.480",JDV_J110_StatutVisibiliteDocument_CISIS,,"Restriction d'audience applicable aux objets référencés liste - CISIS","StructureDefinition/cdl-document-reference","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J23-TypeNoteCahierLiaison-CISIS/FHIR/JDV-J23-TypeNoteCahierLiaison-CISIS,20200424120000,active,"1.2.250.1.213.1.1.5.98",JDV_J23_TypeNoteCahierLiaison_CISIS,,"Type de note du cahier de liaison - CI-SIS","StructureDefinition/cdl-document-reference","ans.fr.terminologies"
