"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"Demande","Demande","","","",0,*,"","","","null {[]} {[]}
","Besoin(s) et/ou souhait(s) exprimés de manière officielle.Le contenu de la demande peut être un document : une lettre, un formulaire, etc. La demande peut également être accompagnée si besoin de pièces jointes.","Besoin(s) et/ou souhait(s) exprimés de manière officielle.Le contenu de la demande peut être un document : une lettre, un formulaire, etc. La demande peut également être accompagnée si besoin de pièces jointes.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Demande.identifiantDemande","Demande.identifiantDemande","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant de la demande.","Identifiant de la demande.","","","","","","","","","",,,,,"",,,,"Demande.identifiantDemande",0,1,"",""
"Demande.dateDemande","Demande.dateDemande","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle la demande a été réalisée.","Date à laquelle la demande a été réalisée.","","","","","","","","","",,,,,"",,,,"Demande.dateDemande",0,1,"",""
"Demande.demandeUrgente","Demande.demandeUrgente","","","",0,1,"","","","boolean {[]} {[]}
","Indique que la demande est considérée comme urgente ou non.","Indique que la demande est considérée comme urgente ou non.","","","","","","","","","",,,,,"",,,,"Demande.demandeUrgente",0,1,"",""
"Demande.Decision","Demande.Decision","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Decision {[]} {[]}
","Lien vers la classe Decision","Lien vers la classe Decision","","","","","","","","","",,,,,"",,,,"Demande.Decision",0,*,"",""
"Demande.Document","Demande.Document","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Document {[]} {[]}
","Lien vers la classe Document","Lien vers la classe Document","","","","","","","","","",,,,,"",,,,"Demande.Document",0,*,"",""
"Demande.DossierPersonnePriseCharge","Demande.DossierPersonnePriseCharge","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/DossierPersonnePriseCharge {[]} {[]}
","Lien vers la classe DossierPersonnePriseCharge","Lien vers la classe DossierPersonnePriseCharge","","","","","","","","","",,,,,"",,,,"Demande.DossierPersonnePriseCharge",1,1,"",""
