"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"Parent","Parent","","","",0,*,"","","","null {[]} {[]}
","Personne liée par un lien de filiation à un enfant","Personne liée par un lien de filiation à un enfant","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Parent.autoriteParentale","Parent.autoriteParentale","","","",0,1,"","","","boolean {[]} {[]}
","L'autorité parentale confère aux parents des droits et met à leur charge des devoirs vis-à-vis de leur enfant mineur. Ces droits et obligations se traduisent de différentes manières : veiller sur l'enfant, sa santé, son éducation, son patrimoine... Selon les cas, l'autorité parentale peut être exercée conjointement (par les 2 parents) ou par un seul parent. (service-public.fr)","L'autorité parentale confère aux parents des droits et met à leur charge des devoirs vis-à-vis de leur enfant mineur. Ces droits et obligations se traduisent de différentes manières : veiller sur l'enfant, sa santé, son éducation, son patrimoine... Selon les cas, l'autorité parentale peut être exercée conjointement (par les 2 parents) ou par un seul parent. (service-public.fr)","","","","","","","","","",,,,,"",,,,"Parent.autoriteParentale",0,1,"",""
"Parent.personne","Parent.personne","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/PersonnePhysique {[]} {[]}
","Identité civile du parent.","Identité civile du parent.","","","","","","","","","",,,,,"",,,,"Parent.personne",0,1,"",""
"Parent.adresseCorrespondance","Parent.adresseCorrespondance","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Adresse {[]} {[]}
","Adresse(s) de correspondance du parent.","Adresse(s) de correspondance du parent.","","","","","","","","","",,,,,"",,,,"Parent.adresseCorrespondance",0,1,"",""
"Parent.telecommunication","Parent.telecommunication","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Telecommunication {[]} {[]}
","Adresse(s) de télécommunication (numéro de téléphone, adresse email, URL, etc.) du parent.","Adresse(s) de télécommunication (numéro de téléphone, adresse email, URL, etc.) du parent.","","","","","","","","","",,,,,"",,,,"Parent.telecommunication",0,*,"",""
"Parent.PersonnePhysique","Parent.PersonnePhysique","","","",1,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/PersonnePhysique {[]} {[]}
","Lien vers la classe PersonnePhysique","Lien vers la classe PersonnePhysique","","","","","","","","","",,,,,"",,,,"Parent.PersonnePhysique",1,*,"",""
